run_id,date,turn,subturn,stock_code,submitted_orders,announced_price,close_price,volume,fill_count
simulation_20260707_001750,2026-02-27,1,am,005930,30,210000.0,216500.0,6785,30
simulation_20260707_001750,2026-02-27,2,pm,005930,30,216500.0,216500.0,3100,30
simulation_20260707_001750,2026-03-03,3,am,005930,30,209500.0,195100.0,2493,30
simulation_20260707_001750,2026-03-03,4,pm,005930,30,195100.0,195100.0,2255,30
simulation_20260707_001750,2026-03-04,5,am,005930,30,184200.0,172200.0,1625,30
simulation_20260707_001750,2026-03-04,6,pm,005930,30,172200.0,172200.0,2385,30
simulation_20260707_001750,2026-03-05,7,am,005930,30,195000.0,191600.0,1968,30
simulation_20260707_001750,2026-03-05,8,pm,005930,29,191600.0,191600.0,1560,29
simulation_20260707_001750,2026-03-06,9,am,005930,30,186100.0,188200.0,1576,30
simulation_20260707_001750,2026-03-06,10,pm,005930,30,188200.0,188200.0,1108,30
simulation_20260707_001750,2026-03-09,11,am,005930,29,173500.0,173500.0,1737,29
simulation_20260707_001750,2026-03-09,12,pm,005930,30,173500.0,173500.0,1627,30
simulation_20260707_001750,2026-03-10,13,am,005930,29,187600.0,187900.0,1424,29
simulation_20260707_001750,2026-03-10,14,pm,005930,29,187900.0,187900.0,1318,29
simulation_20260707_001750,2026-03-11,15,am,005930,30,193000.0,190000.0,1586,30
simulation_20260707_001750,2026-03-11,16,pm,005930,29,190000.0,190000.0,953,29
simulation_20260707_001750,2026-03-12,17,am,005930,30,186600.0,187900.0,1099,30
simulation_20260707_001750,2026-03-12,18,pm,005930,30,187900.0,187900.0,768,30
simulation_20260707_001750,2026-03-13,19,am,005930,29,180000.0,183500.0,1140,29
simulation_20260707_001750,2026-03-13,20,pm,005930,30,183500.0,183500.0,970,30
simulation_20260707_001750,2026-03-16,21,am,005930,30,184600.0,188700.0,1487,30
simulation_20260707_001750,2026-03-16,22,pm,005930,29,188700.0,188700.0,1029,29
simulation_20260707_001750,2026-03-17,23,am,005930,30,198000.0,193900.0,1385,30
simulation_20260707_001750,2026-03-17,24,pm,005930,29,193900.0,193900.0,1342,29
simulation_20260707_001750,2026-03-18,25,am,005930,30,200500.0,208500.0,983,30
simulation_20260707_001750,2026-03-18,26,pm,005930,30,208500.0,208500.0,1644,30
simulation_20260707_001750,2026-03-19,27,am,005930,30,199900.0,200500.0,1273,30
simulation_20260707_001750,2026-03-19,28,pm,005930,30,200500.0,200500.0,1034,30
simulation_20260707_001750,2026-03-20,29,am,005930,30,202000.0,199400.0,983,30
simulation_20260707_001750,2026-03-20,30,pm,005930,30,199400.0,199400.0,857,30
simulation_20260707_001750,2026-03-23,31,am,005930,30,190500.0,186300.0,2009,30
simulation_20260707_001750,2026-03-23,32,pm,005930,30,186300.0,186300.0,1934,30
simulation_20260707_001750,2026-03-24,33,am,005930,29,195500.0,189700.0,1241,29
simulation_20260707_001750,2026-03-24,34,pm,005930,30,189700.0,189700.0,1671,30
simulation_20260707_001750,2026-03-25,35,am,005930,30,193700.0,189000.0,1182,30
simulation_20260707_001750,2026-03-25,36,pm,005930,30,189000.0,189000.0,1445,30
simulation_20260707_001750,2026-03-26,37,am,005930,30,185500.0,180100.0,1661,30
simulation_20260707_001750,2026-03-26,38,pm,005930,30,180100.0,180100.0,1531,30
simulation_20260707_001750,2026-03-27,39,am,005930,30,172100.0,179700.0,1553,30
simulation_20260707_001750,2026-03-27,40,pm,005930,30,179700.0,179700.0,1350,30
